strategy,delta_type,point,ci95_low,ci95_high,n_boot,seed,panel,metric,budget_factor
balanced_union,delta_m,0.6842105263157895,0.543859649122807,0.8181818181818181,2000,2051,P0,F4_KelvinOp,2.0
balanced_union,delta_best,0.6666666666666667,0.5178571428571428,0.7666666666666666,2000,2051,P0,F4_KelvinOp,2.0
disagreement_abstention,delta_j,0.2631578947368421,0.1111111111111111,0.388912429378531,2000,2051,P0,F4_KelvinOp,2.0
disagreement_abstention,delta_m,0.2807017543859649,0.1607142857142857,0.4,2000,2051,P0,F4_KelvinOp,2.0
disagreement_abstention,delta_best,0.2631578947368421,0.1071428571428572,0.35195386064030076,2000,2051,P0,F4_KelvinOp,2.0
minimax_oracle,delta_j,0.31578947368421056,0.22413793103448276,0.4576271186440678,2000,2051,P0,F4_KelvinOp,2.0
minimax_oracle,delta_m,0.33333333333333337,0.2321428571428571,0.482772988505747,2000,2051,P0,F4_KelvinOp,2.0
minimax_oracle,delta_best,0.31578947368421056,0.21052631578947367,0.4285714285714285,2000,2051,P0,F4_KelvinOp,2.0
jarvis_only,delta_j,0.0,0.0,0.0,2000,2051,P2,F1_Frobenius,1.0
jarvis_only,delta_m,0.0,0.0,0.0,2000,2051,P2,F1_Frobenius,1.0
jarvis_only,delta_best,0.0,0.0,0.0,2000,2051,P2,F1_Frobenius,1.0
mp_only,delta_j,0.0,0.0,0.0,2000,2051,P2,F1_Frobenius,1.0
mp_only,delta_m,0.0,0.0,0.0,2000,2051,P2,F1_Frobenius,1.0
mp_only,delta_best,0.0,0.0,0.0,2000,2051,P2,F1_Frobenius,1.0
average_percentile,delta_j,0.30000000000000004,0.09999999999999998,0.4090909090909091,2000,2051,P2,F1_Frobenius,1.0
average_percentile,delta_m,0.30000000000000004,0.09999999999999998,0.4090909090909091,2000,2051,P2,F1_Frobenius,1.0
average_percentile,delta_best,0.30000000000000004,0.09999999999999998,0.4090909090909091,2000,2051,P2,F1_Frobenius,1.0
borda_count,delta_j,0.30000000000000004,0.09999999999999998,0.4090909090909091,2000,2051,P2,F1_Frobenius,1.0
borda_count,delta_m,0.30000000000000004,0.09999999999999998,0.4090909090909091,2000,2051,P2,F1_Frobenius,1.0
borda_count,delta_best,0.30000000000000004,0.09999999999999998,0.4090909090909091,2000,2051,P2,F1_Frobenius,1.0
maximin_percentile,delta_j,0.19999999999999998,0.047619047619047616,0.3333333333333333,2000,2051,P2,F1_Frobenius,1.0
maximin_percentile,delta_m,0.19999999999999998,0.047619047619047616,0.3333333333333333,2000,2051,P2,F1_Frobenius,1.0
maximin_percentile,delta_best,0.19999999999999998,0.047619047619047616,0.3333333333333333,2000,2051,P2,F1_Frobenius,1.0
intersection_first,delta_j,0.30000000000000004,0.09999999999999998,0.4090909090909091,2000,2051,P2,F1_Frobenius,1.0
intersection_first,delta_m,0.30000000000000004,0.09999999999999998,0.4090909090909091,2000,2051,P2,F1_Frobenius,1.0
intersection_first,delta_best,0.30000000000000004,0.09999999999999998,0.4090909090909091,2000,2051,P2,F1_Frobenius,1.0
balanced_union,delta_j,0.35,0.19999999999999998,0.47619047619047616,2000,2051,P2,F1_Frobenius,1.0
balanced_union,delta_m,0.35,0.19999999999999998,0.47619047619047616,2000,2051,P2,F1_Frobenius,1.0
balanced_union,delta_best,0.35,0.19999999999999998,0.47619047619047616,2000,2051,P2,F1_Frobenius,1.0
disagreement_abstention,delta_j,0.30000000000000004,0.09999999999999998,0.4090909090909091,2000,2051,P2,F1_Frobenius,1.0
disagreement_abstention,delta_m,0.30000000000000004,0.09999999999999998,0.4090909090909091,2000,2051,P2,F1_Frobenius,1.0
disagreement_abstention,delta_best,0.30000000000000004,0.09999999999999998,0.4090909090909091,2000,2051,P2,F1_Frobenius,1.0
minimax_oracle,delta_j,0.35,0.21052631578947367,0.47619047619047616,2000,2051,P2,F1_Frobenius,1.0
minimax_oracle,delta_m,0.35,0.21052631578947367,0.47619047619047616,2000,2051,P2,F1_Frobenius,1.0
minimax_oracle,delta_best,0.35,0.21052631578947367,0.47619047619047616,2000,2051,P2,F1_Frobenius,1.0
jarvis_only,delta_j,0.0,0.0,0.0,2000,2051,P2,F1_Frobenius,1.5
jarvis_only,delta_m,0.1,-0.2,0.2,2000,2051,P2,F1_Frobenius,1.5
jarvis_only,delta_best,0.0,-0.2,0.0,2000,2051,P2,F1_Frobenius,1.5
mp_only,delta_j,-0.1,-0.2,0.2,2000,2051,P2,F1_Frobenius,1.5
mp_only,delta_m,0.0,0.0,0.0,2000,2051,P2,F1_Frobenius,1.5
mp_only,delta_best,-0.1,-0.2,0.0,2000,2051,P2,F1_Frobenius,1.5
average_percentile,delta_j,0.25,0.04999999999999999,0.5238095238095237,2000,2051,P2,F1_Frobenius,1.5
average_percentile,delta_m,0.35,0.10000000000000003,0.5,2000,2051,P2,F1_Frobenius,1.5
average_percentile,delta_best,0.25,0.047619047619047616,0.47619047619047616,2000,2051,P2,F1_Frobenius,1.5
borda_count,delta_j,0.25,0.04999999999999999,0.5238095238095237,2000,2051,P2,F1_Frobenius,1.5
borda_count,delta_m,0.35,0.10000000000000003,0.5,2000,2051,P2,F1_Frobenius,1.5
borda_count,delta_best,0.25,0.047619047619047616,0.47368421052631576,2000,2051,P2,F1_Frobenius,1.5
maximin_percentile,delta_j,0.15000000000000002,-0.04999999999999999,0.4,2000,2051,P2,F1_Frobenius,1.5
maximin_percentile,delta_m,0.25,0.0,0.38095238095238093,2000,2051,P2,F1_Frobenius,1.5
maximin_percentile,delta_best,0.15000000000000002,-0.05006578947368425,0.35000000000000003,2000,2051,P2,F1_Frobenius,1.5
intersection_first,delta_j,0.25,0.04999999999999999,0.5238095238095237,2000,2051,P2,F1_Frobenius,1.5
intersection_first,delta_m,0.35,0.10000000000000003,0.5,2000,2051,P2,F1_Frobenius,1.5
intersection_first,delta_best,0.25,0.047619047619047616,0.47619047619047616,2000,2051,P2,F1_Frobenius,1.5
balanced_union,delta_j,0.44999999999999996,0.3157894736842105,0.6842105263157895,2000,2051,P2,F1_Frobenius,1.5
balanced_union,delta_m,0.5499999999999999,0.36363636363636365,0.6818181818181819,2000,2051,P2,F1_Frobenius,1.5
balanced_union,delta_best,0.44999999999999996,0.30000000000000004,0.65,2000,2051,P2,F1_Frobenius,1.5
disagreement_abstention,delta_j,0.25,0.04999999999999999,0.5238095238095237,2000,2051,P2,F1_Frobenius,1.5
disagreement_abstention,delta_m,0.35,0.10000000000000003,0.5,2000,2051,P2,F1_Frobenius,1.5
disagreement_abstention,delta_best,0.25,0.047619047619047616,0.47619047619047616,2000,2051,P2,F1_Frobenius,1.5
minimax_oracle,delta_j,0.4,0.23809523809523808,0.6,2000,2051,P2,F1_Frobenius,1.5
minimax_oracle,delta_m,0.5,0.21052631578947373,0.6190476190476191,2000,2051,P2,F1_Frobenius,1.5
minimax_oracle,delta_best,0.4,0.2,0.5714285714285714,2000,2051,P2,F1_Frobenius,1.5
jarvis_only,delta_j,0.0,0.0,0.0,2000,2051,P2,F1_Frobenius,2.0
jarvis_only,delta_m,0.04999999999999999,-0.2,0.25,2000,2051,P2,F1_Frobenius,2.0
jarvis_only,delta_best,0.0,-0.2,0.0,2000,2051,P2,F1_Frobenius,2.0
mp_only,delta_j,-0.04999999999999999,-0.25,0.2,2000,2051,P2,F1_Frobenius,2.0
mp_only,delta_m,0.0,0.0,0.0,2000,2051,P2,F1_Frobenius,2.0
mp_only,delta_best,-0.04999999999999999,-0.25,0.0,2000,2051,P2,F1_Frobenius,2.0
average_percentile,delta_j,0.30000000000000004,0.047619047619047616,0.5505357142857114,2000,2051,P2,F1_Frobenius,2.0
average_percentile,delta_m,0.35000000000000003,0.15000000000000002,0.5714285714285714,2000,2051,P2,F1_Frobenius,2.0
average_percentile,delta_best,0.30000000000000004,0.047619047619047616,0.5,2000,2051,P2,F1_Frobenius,2.0
borda_count,delta_j,0.30000000000000004,0.047619047619047616,0.5505357142857114,2000,2051,P2,F1_Frobenius,2.0
borda_count,delta_m,0.35000000000000003,0.15000000000000002,0.5714285714285714,2000,2051,P2,F1_Frobenius,2.0
borda_count,delta_best,0.30000000000000004,0.047619047619047616,0.5,2000,2051,P2,F1_Frobenius,2.0
maximin_percentile,delta_j,0.2,-0.09999999999999998,0.44999999999999996,2000,2051,P2,F1_Frobenius,2.0
maximin_percentile,delta_m,0.25,0.047619047619047616,0.4285714285714286,2000,2051,P2,F1_Frobenius,2.0
maximin_percentile,delta_best,0.2,-0.09999999999999998,0.38095238095238093,2000,2051,P2,F1_Frobenius,2.0
intersection_first,delta_j,0.30000000000000004,0.047619047619047616,0.5505357142857114,2000,2051,P2,F1_Frobenius,2.0
intersection_first,delta_m,0.35000000000000003,0.15000000000000002,0.5714285714285714,2000,2051,P2,F1_Frobenius,2.0
intersection_first,delta_best,0.30000000000000004,0.047619047619047616,0.5,2000,2051,P2,F1_Frobenius,2.0
balanced_union,delta_j,0.75,0.5,0.9047619047619048,2000,2051,P2,F1_Frobenius,2.0
balanced_union,delta_m,0.8,0.5263157894736843,0.95,2000,2051,P2,F1_Frobenius,2.0
balanced_union,delta_best,0.75,0.4736842105263158,0.8636363636363636,2000,2051,P2,F1_Frobenius,2.0
disagreement_abstention,delta_j,0.30000000000000004,0.047619047619047616,0.5505357142857114,2000,2051,P2,F1_Frobenius,2.0
disagreement_abstention,delta_m,0.35000000000000003,0.15000000000000002,0.5714285714285714,2000,2051,P2,F1_Frobenius,2.0
disagreement_abstention,delta_best,0.30000000000000004,0.047619047619047616,0.5,2000,2051,P2,F1_Frobenius,2.0
minimax_oracle,delta_j,0.5,0.25,0.6818181818181819,2000,2051,P2,F1_Frobenius,2.0
minimax_oracle,delta_m,0.55,0.2996428571428571,0.7142857142857142,2000,2051,P2,F1_Frobenius,2.0
minimax_oracle,delta_best,0.5,0.24999999999999994,0.6499999999999999,2000,2051,P2,F1_Frobenius,2.0
jarvis_only,delta_j,0.0,0.0,0.0,2000,2051,P2,F3_Longitudinal,1.0
jarvis_only,delta_m,0.0,0.0,0.0,2000,2051,P2,F3_Longitudinal,1.0
jarvis_only,delta_best,0.0,0.0,0.0,2000,2051,P2,F3_Longitudinal,1.0
mp_only,delta_j,0.0,0.0,0.0,2000,2051,P2,F3_Longitudinal,1.0
mp_only,delta_m,0.0,0.0,0.0,2000,2051,P2,F3_Longitudinal,1.0
mp_only,delta_best,0.0,0.0,0.0,2000,2051,P2,F3_Longitudinal,1.0
average_percentile,delta_j,0.35000000000000003,0.14999999999999997,0.42857142857142855,2000,2051,P2,F3_Longitudinal,1.0
average_percentile,delta_m,0.35000000000000003,0.14999999999999997,0.42857142857142855,2000,2051,P2,F3_Longitudinal,1.0
average_percentile,delta_best,0.35000000000000003,0.14999999999999997,0.42857142857142855,2000,2051,P2,F3_Longitudinal,1.0
borda_count,delta_j,0.35000000000000003,0.14999999999999997,0.42857142857142855,2000,2051,P2,F3_Longitudinal,1.0
borda_count,delta_m,0.35000000000000003,0.14999999999999997,0.42857142857142855,2000,2051,P2,F3_Longitudinal,1.0
borda_count,delta_best,0.35000000000000003,0.14999999999999997,0.42857142857142855,2000,2051,P2,F3_Longitudinal,1.0
maximin_percentile,delta_j,0.2,0.04999999999999999,0.3333333333333333,2000,2051,P2,F3_Longitudinal,1.0
maximin_percentile,delta_m,0.2,0.04999999999999999,0.3333333333333333,2000,2051,P2,F3_Longitudinal,1.0
maximin_percentile,delta_best,0.2,0.04999999999999999,0.3333333333333333,2000,2051,P2,F3_Longitudinal,1.0
intersection_first,delta_j,0.35000000000000003,0.14999999999999997,0.42857142857142855,2000,2051,P2,F3_Longitudinal,1.0
intersection_first,delta_m,0.35000000000000003,0.14999999999999997,0.42857142857142855,2000,2051,P2,F3_Longitudinal,1.0
intersection_first,delta_best,0.35000000000000003,0.14999999999999997,0.42857142857142855,2000,2051,P2,F3_Longitudinal,1.0
balanced_union,delta_j,0.45,0.23809523809523808,0.5,2000,2051,P2,F3_Longitudinal,1.0
balanced_union,delta_m,0.45,0.23809523809523808,0.5,2000,2051,P2,F3_Longitudinal,1.0
balanced_union,delta_best,0.45,0.23809523809523808,0.5,2000,2051,P2,F3_Longitudinal,1.0
disagreement_abstention,delta_j,0.35000000000000003,0.14999999999999997,0.42857142857142855,2000,2051,P2,F3_Longitudinal,1.0
disagreement_abstention,delta_m,0.35000000000000003,0.14999999999999997,0.42857142857142855,2000,2051,P2,F3_Longitudinal,1.0
disagreement_abstention,delta_best,0.35000000000000003,0.14999999999999997,0.42857142857142855,2000,2051,P2,F3_Longitudinal,1.0
minimax_oracle,delta_j,0.35000000000000003,0.25,0.47619047619047616,2000,2051,P2,F3_Longitudinal,1.0
minimax_oracle,delta_m,0.35000000000000003,0.25,0.47619047619047616,2000,2051,P2,F3_Longitudinal,1.0
minimax_oracle,delta_best,0.35000000000000003,0.25,0.47619047619047616,2000,2051,P2,F3_Longitudinal,1.0
jarvis_only,delta_j,0.0,0.0,0.0,2000,2051,P2,F3_Longitudinal,1.5
jarvis_only,delta_m,-0.05,-0.19047619047619047,0.15000000000000002,2000,2051,P2,F3_Longitudinal,1.5
jarvis_only,delta_best,-0.05,-0.19047619047619047,0.0,2000,2051,P2,F3_Longitudinal,1.5
mp_only,delta_j,0.05,-0.15000000000000002,0.19047619047619047,2000,2051,P2,F3_Longitudinal,1.5
mp_only,delta_m,0.0,0.0,0.0,2000,2051,P2,F3_Longitudinal,1.5
mp_only,delta_best,0.0,-0.15000000000000002,0.0,2000,2051,P2,F3_Longitudinal,1.5
average_percentile,delta_j,0.45,0.14285714285714285,0.5714285714285714,2000,2051,P2,F3_Longitudinal,1.5
average_percentile,delta_m,0.4,0.15789473684210525,0.5263157894736842,2000,2051,P2,F3_Longitudinal,1.5
average_percentile,delta_best,0.4,0.1298054919908467,0.5238095238095238,2000,2051,P2,F3_Longitudinal,1.5
borda_count,delta_j,0.45,0.14285714285714285,0.5714285714285714,2000,2051,P2,F3_Longitudinal,1.5
borda_count,delta_m,0.4,0.15789473684210525,0.5263157894736842,2000,2051,P2,F3_Longitudinal,1.5
borda_count,delta_best,0.4,0.1298054919908467,0.5238095238095238,2000,2051,P2,F3_Longitudinal,1.5
maximin_percentile,delta_j,0.3,0.04994047619047618,0.42857142857142855,2000,2051,P2,F3_Longitudinal,1.5
maximin_percentile,delta_m,0.24999999999999997,0.05,0.4,2000,2051,P2,F3_Longitudinal,1.5
maximin_percentile,delta_best,0.24999999999999997,0.04431818181818187,0.4,2000,2051,P2,F3_Longitudinal,1.5
intersection_first,delta_j,0.45,0.14285714285714285,0.5714285714285714,2000,2051,P2,F3_Longitudinal,1.5
intersection_first,delta_m,0.4,0.15789473684210525,0.5263157894736842,2000,2051,P2,F3_Longitudinal,1.5
intersection_first,delta_best,0.4,0.1298054919908467,0.5238095238095238,2000,2051,P2,F3_Longitudinal,1.5
balanced_union,delta_j,0.6499999999999999,0.4210526315789474,0.75,2000,2051,P2,F3_Longitudinal,1.5
balanced_union,delta_m,0.6,0.42857142857142855,0.7142857142857143,2000,2051,P2,F3_Longitudinal,1.5
balanced_union,delta_best,0.6,0.39999999999999997,0.7142857142857142,2000,2051,P2,F3_Longitudinal,1.5
disagreement_abstention,delta_j,0.45,0.14285714285714285,0.5714285714285714,2000,2051,P2,F3_Longitudinal,1.5
disagreement_abstention,delta_m,0.4,0.15789473684210525,0.5263157894736842,2000,2051,P2,F3_Longitudinal,1.5
disagreement_abstention,delta_best,0.4,0.1298054919908467,0.5238095238095238,2000,2051,P2,F3_Longitudinal,1.5
minimax_oracle,delta_j,0.5499999999999999,0.30000000000000004,0.65,2000,2051,P2,F3_Longitudinal,1.5
minimax_oracle,delta_m,0.5,0.33295454545454545,0.6190476190476191,2000,2051,P2,F3_Longitudinal,1.5
minimax_oracle,delta_best,0.5,0.3,0.6,2000,2051,P2,F3_Longitudinal,1.5
jarvis_only,delta_j,0.0,0.0,0.0,2000,2051,P2,F3_Longitudinal,2.0
jarvis_only,delta_m,-0.05000000000000002,-0.25,0.24999999999999997,2000,2051,P2,F3_Longitudinal,2.0
jarvis_only,delta_best,-0.05000000000000002,-0.25,0.0,2000,2051,P2,F3_Longitudinal,2.0
mp_only,delta_j,0.05000000000000002,-0.24999999999999997,0.25,2000,2051,P2,F3_Longitudinal,2.0
mp_only,delta_m,0.0,0.0,0.0,2000,2051,P2,F3_Longitudinal,2.0
mp_only,delta_best,0.0,-0.24999999999999997,0.0,2000,2051,P2,F3_Longitudinal,2.0
average_percentile,delta_j,0.4,0.10000000000000003,0.6499999999999999,2000,2051,P2,F3_Longitudinal,2.0
average_percentile,delta_m,0.35000000000000003,0.15000000000000002,0.55,2000,2051,P2,F3_Longitudinal,2.0
average_percentile,delta_best,0.35000000000000003,0.09999999999999998,0.5499999999999999,2000,2051,P2,F3_Longitudinal,2.0
borda_count,delta_j,0.4,0.10000000000000003,0.6499999999999999,2000,2051,P2,F3_Longitudinal,2.0
borda_count,delta_m,0.35000000000000003,0.15769736842105259,0.55,2000,2051,P2,F3_Longitudinal,2.0
borda_count,delta_best,0.35000000000000003,0.09999999999999998,0.5499999999999999,2000,2051,P2,F3_Longitudinal,2.0
maximin_percentile,delta_j,0.30000000000000004,0.0,0.4761904761904762,2000,2051,P2,F3_Longitudinal,2.0
maximin_percentile,delta_m,0.25,0.047619047619047616,0.42105263157894735,2000,2051,P2,F3_Longitudinal,2.0
maximin_percentile,delta_best,0.25,-0.04999999999999999,0.3915217391304336,2000,2051,P2,F3_Longitudinal,2.0
intersection_first,delta_j,0.4,0.10000000000000003,0.6499999999999999,2000,2051,P2,F3_Longitudinal,2.0
intersection_first,delta_m,0.35000000000000003,0.15000000000000002,0.55,2000,2051,P2,F3_Longitudinal,2.0
intersection_first,delta_best,0.35000000000000003,0.09999999999999998,0.5499999999999999,2000,2051,P2,F3_Longitudinal,2.0
balanced_union,delta_j,0.85,0.6,1.0,2000,2051,P2,F3_Longitudinal,2.0
balanced_union,delta_m,0.8,0.6190476190476191,1.0,2000,2051,P2,F3_Longitudinal,2.0
balanced_union,delta_best,0.8,0.5789473684210527,0.9523809523809523,2000,2051,P2,F3_Longitudinal,2.0
disagreement_abstention,delta_j,0.4,0.10000000000000003,0.6499999999999999,2000,2051,P2,F3_Longitudinal,2.0
disagreement_abstention,delta_m,0.35000000000000003,0.15000000000000002,0.55,2000,2051,P2,F3_Longitudinal,2.0
disagreement_abstention,delta_best,0.35000000000000003,0.09999999999999998,0.5499999999999999,2000,2051,P2,F3_Longitudinal,2.0
minimax_oracle,delta_j,0.5499999999999999,0.29999999999999993,0.75,2000,2051,P2,F3_Longitudinal,2.0
minimax_oracle,delta_m,0.49999999999999994,0.3157894736842105,0.7002083333333322,2000,2051,P2,F3_Longitudinal,2.0
minimax_oracle,delta_best,0.49999999999999994,0.2631578947368421,0.6666666666666666,2000,2051,P2,F3_Longitudinal,2.0
jarvis_only,delta_j,0.0,0.0,0.0,2000,2051,P2,F4_KelvinOp,1.0
jarvis_only,delta_m,0.0,0.0,0.0,2000,2051,P2,F4_KelvinOp,1.0
jarvis_only,delta_best,0.0,0.0,0.0,2000,2051,P2,F4_KelvinOp,1.0
mp_only,delta_j,0.0,0.0,0.0,2000,2051,P2,F4_KelvinOp,1.0
mp_only,delta_m,0.0,0.0,0.0,2000,2051,P2,F4_KelvinOp,1.0
mp_only,delta_best,0.0,0.0,0.0,2000,2051,P2,F4_KelvinOp,1.0
average_percentile,delta_j,0.35000000000000003,0.14285714285714285,0.45,2000,2051,P2,F4_KelvinOp,1.0
average_percentile,delta_m,0.35000000000000003,0.14285714285714285,0.45,2000,2051,P2,F4_KelvinOp,1.0
average_percentile,delta_best,0.35000000000000003,0.14285714285714285,0.45,2000,2051,P2,F4_KelvinOp,1.0
borda_count,delta_j,0.35000000000000003,0.14285714285714285,0.42910714285713997,2000,2051,P2,F4_KelvinOp,1.0
borda_count,delta_m,0.35000000000000003,0.14285714285714285,0.42910714285713997,2000,2051,P2,F4_KelvinOp,1.0
borda_count,delta_best,0.35000000000000003,0.14285714285714285,0.42910714285713997,2000,2051,P2,F4_KelvinOp,1.0
maximin_percentile,delta_j,0.2,0.04999999999999999,0.35000000000000003,2000,2051,P2,F4_KelvinOp,1.0
maximin_percentile,delta_m,0.2,0.04999999999999999,0.35000000000000003,2000,2051,P2,F4_KelvinOp,1.0
maximin_percentile,delta_best,0.2,0.04999999999999999,0.35000000000000003,2000,2051,P2,F4_KelvinOp,1.0
intersection_first,delta_j,0.35000000000000003,0.14285714285714285,0.45,2000,2051,P2,F4_KelvinOp,1.0
intersection_first,delta_m,0.35000000000000003,0.14285714285714285,0.45,2000,2051,P2,F4_KelvinOp,1.0
intersection_first,delta_best,0.35000000000000003,0.14285714285714285,0.45,2000,2051,P2,F4_KelvinOp,1.0
balanced_union,delta_j,0.4,0.23809523809523808,0.5,2000,2051,P2,F4_KelvinOp,1.0
balanced_union,delta_m,0.4,0.23809523809523808,0.5,2000,2051,P2,F4_KelvinOp,1.0
balanced_union,delta_best,0.4,0.23809523809523808,0.5,2000,2051,P2,F4_KelvinOp,1.0
disagreement_abstention,delta_j,0.35000000000000003,0.14285714285714285,0.45,2000,2051,P2,F4_KelvinOp,1.0
disagreement_abstention,delta_m,0.35000000000000003,0.14285714285714285,0.45,2000,2051,P2,F4_KelvinOp,1.0
disagreement_abstention,delta_best,0.35000000000000003,0.14285714285714285,0.45,2000,2051,P2,F4_KelvinOp,1.0
minimax_oracle,delta_j,0.4,0.2857142857142857,0.47624223602484445,2000,2051,P2,F4_KelvinOp,1.0
minimax_oracle,delta_m,0.4,0.2857142857142857,0.47624223602484445,2000,2051,P2,F4_KelvinOp,1.0
minimax_oracle,delta_best,0.4,0.2857142857142857,0.47624223602484445,2000,2051,P2,F4_KelvinOp,1.0
jarvis_only,delta_j,0.0,0.0,0.0,2000,2051,P2,F4_KelvinOp,1.5
jarvis_only,delta_m,0.0,-0.15000000000000002,0.25,2000,2051,P2,F4_KelvinOp,1.5
jarvis_only,delta_best,0.0,-0.15000000000000002,0.0,2000,2051,P2,F4_KelvinOp,1.5
mp_only,delta_j,0.0,-0.25,0.15000000000000002,2000,2051,P2,F4_KelvinOp,1.5
mp_only,delta_m,0.0,0.0,0.0,2000,2051,P2,F4_KelvinOp,1.5
mp_only,delta_best,0.0,-0.25,0.0,2000,2051,P2,F4_KelvinOp,1.5
average_percentile,delta_j,0.4,0.050000000000000044,0.55,2000,2051,P2,F4_KelvinOp,1.5
average_percentile,delta_m,0.4,0.18181818181818182,0.5263157894736843,2000,2051,P2,F4_KelvinOp,1.5
average_percentile,delta_best,0.4,0.050000000000000044,0.5238095238095237,2000,2051,P2,F4_KelvinOp,1.5
borda_count,delta_j,0.4,0.050000000000000044,0.55,2000,2051,P2,F4_KelvinOp,1.5
borda_count,delta_m,0.4,0.18181818181818182,0.5263157894736843,2000,2051,P2,F4_KelvinOp,1.5
borda_count,delta_best,0.4,0.050000000000000044,0.5238095238095237,2000,2051,P2,F4_KelvinOp,1.5
maximin_percentile,delta_j,0.4,-0.05000000000000002,0.47619047619047616,2000,2051,P2,F4_KelvinOp,1.5
maximin_percentile,delta_m,0.4,0.09523809523809523,0.45,2000,2051,P2,F4_KelvinOp,1.5
maximin_percentile,delta_best,0.4,-0.05000000000000002,0.4285714285714286,2000,2051,P2,F4_KelvinOp,1.5
intersection_first,delta_j,0.4,0.050000000000000044,0.55,2000,2051,P2,F4_KelvinOp,1.5
intersection_first,delta_m,0.4,0.18181818181818182,0.5263157894736843,2000,2051,P2,F4_KelvinOp,1.5
intersection_first,delta_best,0.4,0.050000000000000044,0.5238095238095237,2000,2051,P2,F4_KelvinOp,1.5
balanced_union,delta_j,0.6499999999999999,0.30000000000000004,0.7142857142857143,2000,2051,P2,F4_KelvinOp,1.5
balanced_union,delta_m,0.6499999999999999,0.4,0.7142857142857142,2000,2051,P2,F4_KelvinOp,1.5
balanced_union,delta_best,0.6499999999999999,0.30000000000000004,0.7000000000000001,2000,2051,P2,F4_KelvinOp,1.5
disagreement_abstention,delta_j,0.4,0.050000000000000044,0.55,2000,2051,P2,F4_KelvinOp,1.5
disagreement_abstention,delta_m,0.4,0.18181818181818182,0.5263157894736843,2000,2051,P2,F4_KelvinOp,1.5
disagreement_abstention,delta_best,0.4,0.050000000000000044,0.5238095238095237,2000,2051,P2,F4_KelvinOp,1.5
minimax_oracle,delta_j,0.5,0.25,0.65,2000,2051,P2,F4_KelvinOp,1.5
minimax_oracle,delta_m,0.5,0.31578947368421056,0.6499999999999999,2000,2051,P2,F4_KelvinOp,1.5
minimax_oracle,delta_best,0.5,0.25,0.6190476190476191,2000,2051,P2,F4_KelvinOp,1.5
jarvis_only,delta_j,0.0,0.0,0.0,2000,2051,P2,F4_KelvinOp,2.0
jarvis_only,delta_m,0.0,-0.19047619047619047,0.3333333333333333,2000,2051,P2,F4_KelvinOp,2.0
jarvis_only,delta_best,0.0,-0.19047619047619047,0.0,2000,2051,P2,F4_KelvinOp,2.0
mp_only,delta_j,0.0,-0.3333333333333333,0.19047619047619047,2000,2051,P2,F4_KelvinOp,2.0
mp_only,delta_m,0.0,0.0,0.0,2000,2051,P2,F4_KelvinOp,2.0
mp_only,delta_best,0.0,-0.3333333333333333,0.0,2000,2051,P2,F4_KelvinOp,2.0
average_percentile,delta_j,0.35000000000000003,0.0,0.6,2000,2051,P2,F4_KelvinOp,2.0
average_percentile,delta_m,0.35000000000000003,0.15000000000000002,0.5714285714285714,2000,2051,P2,F4_KelvinOp,2.0
average_percentile,delta_best,0.35000000000000003,0.0,0.5,2000,2051,P2,F4_KelvinOp,2.0
borda_count,delta_j,0.35000000000000003,0.0,0.6,2000,2051,P2,F4_KelvinOp,2.0
borda_count,delta_m,0.35000000000000003,0.15000000000000002,0.5714285714285714,2000,2051,P2,F4_KelvinOp,2.0
borda_count,delta_best,0.35000000000000003,0.0,0.5,2000,2051,P2,F4_KelvinOp,2.0
maximin_percentile,delta_j,0.25,-0.10000000000000003,0.4761904761904762,2000,2051,P2,F4_KelvinOp,2.0
maximin_percentile,delta_m,0.25,0.05263157894736842,0.45000000000000007,2000,2051,P2,F4_KelvinOp,2.0
maximin_percentile,delta_best,0.25,-0.10000000000000003,0.4,2000,2051,P2,F4_KelvinOp,2.0
intersection_first,delta_j,0.35000000000000003,0.0,0.6,2000,2051,P2,F4_KelvinOp,2.0
intersection_first,delta_m,0.35000000000000003,0.15000000000000002,0.5714285714285714,2000,2051,P2,F4_KelvinOp,2.0
intersection_first,delta_best,0.35000000000000003,0.0,0.5,2000,2051,P2,F4_KelvinOp,2.0
balanced_union,delta_j,0.8,0.5263157894736843,1.0,2000,2051,P2,F4_KelvinOp,2.0
balanced_union,delta_m,0.8,0.631578947368421,1.0,2000,2051,P2,F4_KelvinOp,2.0
balanced_union,delta_best,0.8,0.5262531328320803,0.9130434782608696,2000,2051,P2,F4_KelvinOp,2.0
disagreement_abstention,delta_j,0.35000000000000003,0.0,0.6,2000,2051,P2,F4_KelvinOp,2.0
disagreement_abstention,delta_m,0.35000000000000003,0.15000000000000002,0.5714285714285714,2000,2051,P2,F4_KelvinOp,2.0
disagreement_abstention,delta_best,0.35000000000000003,0.0,0.5,2000,2051,P2,F4_KelvinOp,2.0
minimax_oracle,delta_j,0.45,0.20000000000000007,0.7142857142857143,2000,2051,P2,F4_KelvinOp,2.0
minimax_oracle,delta_m,0.45,0.3157894736842105,0.7000000000000001,2000,2051,P2,F4_KelvinOp,2.0
minimax_oracle,delta_best,0.45,0.20000000000000007,0.65,2000,2051,P2,F4_KelvinOp,2.0
