q_percentile,k,n,observed_overlap,observed_jaccard,expected_jaccard,chance_adjusted_jaccard,cluster_boot_ci95_low,cluster_boot_ci95_high,panel,metric
45.0,93,207,52,0.3880597014925373,0.2905107706055924,0.13749177132711218,-0.14067679467917169,0.415660337333396,P2,F1_Frobenius
46.0,95,207,54,0.39705882352941174,0.29858367206809533,0.14039472356120664,-0.13768511814234757,0.41847456526476084,P2,F1_Frobenius
47.0,97,207,55,0.39568345323741005,0.30675842940529724,0.12827422301843175,-0.15130845307162907,0.40785689910849254,P2,F1_Frobenius
48.0,99,207,57,0.40425531914893614,0.31503698597261987,0.13025277474726532,-0.15037932618338384,0.4108848756779145,P2,F1_Frobenius
49.0,101,207,60,0.4225352112676056,0.3234213350331762,0.1464927603640731,-0.13454144858138412,0.4275269693095303,P2,F1_Frobenius
50.0,103,207,63,0.4405594405594406,0.3319135213688942,0.16262253864673243,-0.11748190234579642,0.4427269796392613,P2,F1_Frobenius
1.0,2,207,0,0.0,0.006456857870956645,-0.006498819826907944,-0.008743448650664187,-0.004254191003151702,P2,F3_Longitudinal
2.0,4,207,0,0.0,0.011122815779594241,-0.011247924370267537,-0.014486304504353408,-0.008009544236181665,P2,F3_Longitudinal
3.0,6,207,0,0.0,0.01600382210473546,-0.01626411002832055,-0.019507623596841356,-0.01302059645979974,P2,F3_Longitudinal
4.0,8,207,0,0.0,0.020966898074285582,-0.02141592356075053,-0.050442254283457,0.007610407161955941,P2,F3_Longitudinal
5.0,10,207,0,0.0,0.025991658248233813,-0.026685252203782456,-0.08009265463239285,0.026722150224827934,P2,F3_Longitudinal
6.0,12,207,0,0.0,0.031072415432779176,-0.03206887276994794,-0.11038051333656733,0.046242767796671455,P2,F3_Longitudinal
7.0,14,207,0,0.0,0.036207304103381195,-0.03756752282678118,-0.13885110043527668,0.06371605478171433,P2,F3_Longitudinal
8.0,16,207,1,0.03225806451612903,0.04139582470386405,-0.009532360095252185,-0.12238062091021336,0.10331590071970899,P2,F3_Longitudinal
9.0,18,207,1,0.02857142857142857,0.04663807212234519,-0.018950456298518267,-0.1336208191654841,0.09571990656844757,P2,F3_Longitudinal
10.0,20,207,1,0.02564102564102564,0.051934439199011924,-0.027733750328164945,-0.14310204853392444,0.08763454787759455,P2,F3_Longitudinal
11.0,22,207,1,0.023255813953488372,0.05728548595055176,-0.03609753694242839,-0.15222659410697173,0.08003152022211493,P2,F3_Longitudinal
12.0,24,207,1,0.02127659574468085,0.06269187579404333,-0.04418534202341151,-0.1667293277189085,0.07835864367208548,P2,F3_Longitudinal
13.0,26,207,1,0.0196078431372549,0.06815434199363612,-0.052097145529704965,-0.19112525028920843,0.08693095922979852,P2,F3_Longitudinal
14.0,28,207,2,0.037037037037037035,0.07367366895097721,-0.0395504593639812,-0.19540255864410783,0.11630163991614541,P2,F3_Longitudinal
15.0,31,207,3,0.05084745762711865,0.08206108652851644,-0.03400403713505656,-0.20356993751354754,0.13556186324343442,P2,F3_Longitudinal
16.0,33,207,3,0.047619047619047616,0.08772624567645379,-0.043963994214813056,-0.23190917013019755,0.14398118170057142,P2,F3_Longitudinal
17.0,35,207,4,0.06060606060606061,0.09345129076599037,-0.03623107046027611,-0.24169574784153336,0.1692336069209811,P2,F3_Longitudinal
18.0,37,207,4,0.05714285714285714,0.09923714989278395,-0.04673182596830721,-0.2672730338739977,0.1738093819373833,P2,F3_Longitudinal
19.0,39,207,6,0.08333333333333333,0.10508477630537333,-0.02430559051419409,-0.2598894697847921,0.21127828875640395,P2,F3_Longitudinal
20.0,41,207,8,0.10810810810810811,0.11099514776220629,-0.0032474959465417386,-0.2539523600676603,0.24745736817457684,P2,F3_Longitudinal
21.0,43,207,10,0.13157894736842105,0.1169692662424416,0.01654492937500704,-0.2431541978064979,0.27624405655651196,P2,F3_Longitudinal
22.0,45,207,10,0.125,0.12300815790549867,0.002271220778683934,-0.262302542707298,0.26684498426466585,P2,F3_Longitudinal
23.0,47,207,11,0.13253012048192772,0.12911287323072992,0.003923869289324276,-0.2640331363860516,0.2718808749647001,P2,F3_Longitudinal
24.0,49,207,13,0.15294117647058825,0.1352844872914943,0.0204190730010021,-0.24779270105135986,0.28863084705336406,P2,F3_Longitudinal
25.0,51,207,14,0.1590909090909091,0.1415241001326649,0.020462786388014957,-0.24729542555096828,0.2882209983269982,P2,F3_Longitudinal
26.0,53,207,14,0.15217391304347827,0.14783283723031132,0.0050941599287371185,-0.26411064785614247,0.2742989677136167,P2,F3_Longitudinal
27.0,55,207,14,0.14583333333333334,0.1542118500188111,-0.009906164665069031,-0.28310324123394887,0.26329091190381076,P2,F3_Longitudinal
28.0,57,207,15,0.15151515151515152,0.16066231647509882,-0.010898074922041704,-0.28779260836697357,0.26599645852289017,P2,F3_Longitudinal
29.0,60,207,19,0.18811881188118812,0.17047463565771853,0.021270207014657587,-0.26081139044649393,0.3033518044758091,P2,F3_Longitudinal
30.0,62,207,23,0.22772277227722773,0.1771090699615144,0.06150718214058598,-0.22902759074646273,0.3520419550276347,P2,F3_Longitudinal
31.0,64,207,24,0.23076923076923078,0.18381929942755854,0.05752394207403232,-0.23899789333369664,0.3540457774817613,P2,F3_Longitudinal
32.0,66,207,26,0.24528301886792453,0.19060662994319472,0.06755230639076336,-0.2334349373054247,0.36853955008695144,P2,F3_Longitudinal
33.0,68,207,28,0.25925925925925924,0.19747239794244414,0.07699032551454082,-0.22667538178260688,0.3806560328116885,P2,F3_Longitudinal
34.0,70,207,31,0.28440366972477066,0.2044179712589868,0.10053733691340293,-0.20229573402106826,0.40337040784787415,P2,F3_Longitudinal
35.0,72,207,34,0.3090909090909091,0.2114447500158511,0.1238291915208488,-0.1774852002530095,0.42514358329470714,P2,F3_Longitudinal
36.0,74,207,37,0.3333333333333333,0.21855416755207283,0.14688051431755375,-0.15472273498538505,0.4484837636204926,P2,F3_Longitudinal
37.0,76,207,40,0.35714285714285715,0.2257476913868653,0.16970587532551376,-0.13274684993576027,0.4721586005867878,P2,F3_Longitudinal
38.0,78,207,41,0.3565217391304348,0.2330268242220785,0.16101595050322134,-0.14069054601382716,0.4627224470202699,P2,F3_Longitudinal
39.0,80,207,42,0.3559322033898305,0.24039310498392288,0.15210380417026392,-0.1499491394459342,0.45415674778646203,P2,F3_Longitudinal
40.0,82,207,43,0.35537190082644626,0.24784810990510914,0.14295489027857392,-0.16023671768697492,0.4461464982441228,P2,F3_Longitudinal
41.0,84,207,43,0.344,0.25539345364871047,0.11899780734601119,-0.18375997803455246,0.4217555927265748,P2,F3_Longitudinal
42.0,86,207,43,0.3333333333333333,0.2630307904751997,0.09539413851966062,-0.209380494336882,0.4001687713762032,P2,F3_Longitudinal
43.0,89,207,46,0.3484848484848485,0.27466300217769113,0.1017759283323392,-0.20316518705089168,0.40671704371557005,P2,F3_Longitudinal
44.0,91,207,49,0.3684210526315789,0.2825378300197272,0.11970418261106805,-0.18369759835214097,0.4231059635742771,P2,F3_Longitudinal
45.0,93,207,53,0.39849624060150374,0.2905107706055924,0.15220170444036699,-0.15318018255249063,0.4575835914332246,P2,F3_Longitudinal
46.0,95,207,56,0.417910447761194,0.29858367206809533,0.1701226089859192,-0.13815731960290928,0.47840253757474765,P2,F3_Longitudinal
47.0,97,207,58,0.4264705882352941,0.30675842940529724,0.17268462237095913,-0.13586729429072555,0.48123653903264385,P2,F3_Longitudinal
48.0,99,207,59,0.4244604316546763,0.31503698597261987,0.15975088207855034,-0.1509151153493208,0.4704168795064215,P2,F3_Longitudinal
49.0,101,207,62,0.44285714285714284,0.3234213350331762,0.17652907785648725,-0.14026654992959015,0.49332470564256464,P2,F3_Longitudinal
50.0,103,207,64,0.4507042253521127,0.3319135213688942,0.17780737641423006,-0.1446136202168074,0.5002283730452675,P2,F3_Longitudinal
1.0,2,207,0,0.0,0.006456857870956645,-0.006498819826907944,-0.008720761008672178,-0.00427687864514371,P2,F4_KelvinOp
2.0,4,207,0,0.0,0.011122815779594241,-0.011247924370267537,-0.014453572496130674,-0.008042276244404399,P2,F4_KelvinOp
3.0,6,207,0,0.0,0.01600382210473546,-0.01626411002832055,-0.019474839702301648,-0.013053380354339452,P2,F4_KelvinOp
4.0,8,207,0,0.0,0.020966898074285582,-0.02141592356075053,-0.04177776502312207,-0.0010540820983789938,P2,F4_KelvinOp
5.0,10,207,0,0.0,0.025991658248233813,-0.026685252203782456,-0.08763039357829941,0.0342598891707345,P2,F4_KelvinOp
6.0,12,207,0,0.0,0.031072415432779176,-0.03206887276994794,-0.1259080975985496,0.06177035205865371,P2,F4_KelvinOp
7.0,14,207,0,0.0,0.036207304103381195,-0.03756752282678118,-0.1493568306630917,0.07422178500952932,P2,F4_KelvinOp
8.0,16,207,1,0.03225806451612903,0.04139582470386405,-0.009532360095252185,-0.13201201334934295,0.11294729315883859,P2,F4_KelvinOp
9.0,18,207,1,0.02857142857142857,0.04663807212234519,-0.018950456298518267,-0.1430420747235574,0.10514116212652087,P2,F4_KelvinOp
10.0,20,207,1,0.02564102564102564,0.051934439199011924,-0.027733750328164945,-0.15381179550468382,0.09834429484835394,P2,F4_KelvinOp
11.0,22,207,1,0.023255813953488372,0.05728548595055176,-0.03609753694242839,-0.16962621887664905,0.09743114499179226,P2,F4_KelvinOp
12.0,24,207,1,0.02127659574468085,0.06269187579404333,-0.04418534202341151,-0.19475463896532894,0.10638395491850591,P2,F4_KelvinOp
13.0,26,207,1,0.0196078431372549,0.06815434199363612,-0.052097145529704965,-0.22941134420711734,0.12521705314770742,P2,F4_KelvinOp
14.0,28,207,1,0.01818181818181818,0.07367366895097721,-0.059905293533345866,-0.26167361027577907,0.14186302320908734,P2,F4_KelvinOp
15.0,31,207,2,0.03333333333333333,0.08206108652851644,-0.05308387353457249,-0.2771645893544767,0.17099684228533174,P2,F4_KelvinOp
16.0,33,207,4,0.06451612903225806,0.08772624567645379,-0.025442052381969598,-0.26492104067581485,0.21403693591187567,P2,F4_KelvinOp
17.0,35,207,6,0.09375,0.09345129076599037,0.00032950158217314146,-0.25214992574620076,0.25280892891054707,P2,F4_KelvinOp
18.0,37,207,7,0.1044776119402985,0.09923714989278395,0.005817804372028428,-0.2567352765450484,0.2683708852891053,P2,F4_KelvinOp
19.0,39,207,9,0.13043478260869565,0.10508477630537333,0.02832671255570521,-0.24435647617843345,0.3010099012898439,P2,F4_KelvinOp
20.0,41,207,9,0.1232876712328767,0.11099514776220629,0.013827285013943183,-0.269486833465894,0.29714140349378043,P2,F4_KelvinOp
21.0,43,207,11,0.14666666666666667,0.1169692662424416,0.03363121949091602,-0.25598297458432884,0.3232454135661609,P2,F4_KelvinOp
22.0,45,207,12,0.15384615384615385,0.12300815790549867,0.03516337833543063,-0.25923282024706173,0.32955957691792304,P2,F4_KelvinOp
23.0,47,207,14,0.175,0.12911287323072992,0.05269009652203442,-0.24685919082584812,0.352239383869917,P2,F4_KelvinOp
24.0,49,207,15,0.18072289156626506,0.1352844872914943,0.05254722924126373,-0.2492839929982422,0.35437845148076963,P2,F4_KelvinOp
25.0,51,207,15,0.1724137931034483,0.1415241001326649,0.03598201530824214,-0.26453528208199123,0.3364993126984755,P2,F4_KelvinOp
26.0,53,207,15,0.16483516483516483,0.14783283723031132,0.019951869008415023,-0.2798733527361947,0.3197770907530247,P2,F4_KelvinOp
27.0,55,207,17,0.1827956989247312,0.1542118500188111,0.03379551830627541,-0.26387846980340085,0.3314695064159517,P2,F4_KelvinOp
28.0,57,207,18,0.1875,0.16066231647509882,0.0319748345054556,-0.2579382530742095,0.32188792208512074,P2,F4_KelvinOp
29.0,60,207,21,0.21212121212121213,0.17047463565771853,0.05020530806374384,-0.23627148599270242,0.3366821021201901,P2,F4_KelvinOp
30.0,62,207,23,0.22772277227722773,0.1771090699615144,0.06150718214058598,-0.22140454452542774,0.3444189088065997,P2,F4_KelvinOp
31.0,64,207,23,0.21904761904761905,0.18381929942755854,0.04316240214373185,-0.23908236976501773,0.32540717405248143,P2,F4_KelvinOp
32.0,66,207,27,0.2571428571428571,0.19060662994319472,0.08220505586176562,-0.19994165017455973,0.364351761898091,P2,F4_KelvinOp
33.0,68,207,29,0.27102803738317754,0.19747239794244414,0.09165496520262754,-0.19349059893576026,0.3768005293410154,P2,F4_KelvinOp
34.0,70,207,32,0.2962962962962963,0.2044179712589868,0.11548567177001776,-0.169998553701151,0.4009698972411865,P2,F4_KelvinOp
35.0,72,207,34,0.3090909090909091,0.2114447500158511,0.1238291915208488,-0.1625433931916287,0.4102017762333263,P2,F4_KelvinOp
36.0,74,207,35,0.30973451327433627,0.21855416755207283,0.11668159447038752,-0.1694614165900889,0.4028246055308639,P2,F4_KelvinOp
37.0,76,207,36,0.3103448275862069,0.2257476913868653,0.10926300801204543,-0.17569633593797773,0.39422235196206856,P2,F4_KelvinOp
38.0,78,207,38,0.3220338983050847,0.2330268242220785,0.11604978752057217,-0.16689872479739604,0.39899829983854035,P2,F4_KelvinOp
39.0,80,207,40,0.3333333333333333,0.24039310498392288,0.12235306045693983,-0.16001221918866354,0.4047183401025432,P2,F4_KelvinOp
40.0,82,207,41,0.3333333333333333,0.24784810990510914,0.1136542027667303,-0.16599773252607566,0.3933061380595363,P2,F4_KelvinOp
41.0,84,207,43,0.344,0.25539345364871047,0.11899780734601119,-0.1566011071536742,0.39459672184569655,P2,F4_KelvinOp
42.0,86,207,44,0.34375,0.2630307904751997,0.10952860510529094,-0.16655929073849274,0.3856165009490746,P2,F4_KelvinOp
43.0,89,207,47,0.35877862595419846,0.27466300217769113,0.1159676454241946,-0.16015332853000527,0.39208861937839445,P2,F4_KelvinOp
44.0,91,207,49,0.3684210526315789,0.2825378300197272,0.11970418261106805,-0.1609234502544851,0.4003318154766212,P2,F4_KelvinOp
45.0,93,207,51,0.37777777777777777,0.2905107706055924,0.12299976314886853,-0.16063393339743892,0.40663345969517595,P2,F4_KelvinOp
46.0,95,207,53,0.38686131386861317,0.29858367206809533,0.12585626864547136,-0.16024740394565593,0.4119599412365986,P2,F4_KelvinOp
47.0,97,207,56,0.4057971014492754,0.30675842940529724,0.14286314647723308,-0.14807126649057512,0.4337975594450413,P2,F4_KelvinOp
48.0,99,207,58,0.4142857142857143,0.31503698597261987,0.14489647802958183,-0.15219752555886606,0.44199048161802973,P2,F4_KelvinOp
49.0,101,207,60,0.4225352112676056,0.3234213350331762,0.1464927603640731,-0.15546754189281503,0.44845306262096124,P2,F4_KelvinOp
50.0,103,207,64,0.4507042253521127,0.3319135213688942,0.17780737641423006,-0.13309540286005295,0.48871015568851306,P2,F4_KelvinOp
